steering,latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7
0.0918317511677742,-0.5363591,1.3305585,3.6110504,-1.9941807,1.6193669,-4.720529,-0.09443243,-1.8666204
-0.2303095012903213,-1.5837862,3.7209458,0.36435676,-3.5428257,1.4360065,-3.8947277,-2.496052,0.16945744
0.0635166689753532,-1.2367545,-0.23985808,2.6769326,-1.7322557,2.8400927,-3.769853,-0.71760166,-3.1428027
-0.0001757331192493,-4.117577,2.6614792,2.3367198,-4.1106653,2.1494853,0.5989827,1.2719554,-2.529937
-0.0012311208993196,-4.1732807,2.695226,2.3041637,-4.400141,2.25855,0.93256325,1.2181944,-2.669485
0.055257111787796,-0.5705443,0.4576121,4.394001,-2.031899,1.8137728,-4.3620667,-0.012104511,-1.694062
-0.0027866398449987,-2.2517853,1.2934558,1.2929959,-4.3254533,3.0847018,-0.15583126,-2.0238914,-2.9282308
-0.2417219132184982,-2.5435278,2.97215,0.29578558,-4.2991414,1.6004751,-3.791465,-1.9427037,0.7481994
-0.086921826004982,-3.4456697,2.698256,2.604717,-1.0920086,0.53713775,-0.22110866,-2.811558,-1.9680853
0.0440133698284626,-1.1518774,0.19934851,2.6690218,-1.3710655,2.8071823,-4.0057797,-0.57742286,-3.1414526
-0.1392072439193725,-2.7141495,3.6655438,0.211112,-3.3033745,1.6027267,-3.8483953,-1.6155975,0.80339897
-0.0008990517817437,-3.7774527,2.5753436,2.5057783,-4.1722016,1.7158701,0.63370556,0.67103153,-2.2483077
-0.0800166726112365,-2.4981651,2.989832,1.214697,-1.4934323,0.15140033,-2.626914,-4.5557237,-1.9632902
-0.0437281988561153,-4.055353,3.4839787,3.7733874,0.07065986,0.42878535,-0.430094,-2.490469,-2.4606893
-0.1637978851795196,-2.5627315,3.5001514,0.3292804,-3.7253053,1.9604428,-3.5401392,-2.0908632,0.6205158
0.0351454131305217,-1.0789145,0.4251911,3.6608973,-2.2396514,2.362308,-3.4322276,-0.21676856,-2.3917024
-0.0007340727024711,-4.063965,3.1331189,2.5090039,-4.1730375,2.16095,0.72318995,1.3589828,-2.651123
-0.0002640942693687,-4.2323346,2.6898336,2.3472712,-3.97477,2.1739693,0.7684387,1.3877281,-2.7591922
0.065599538385868,-0.62526006,1.0119405,2.9590676,-1.8739192,1.7814479,-4.486964,-0.2294447,-2.1413336
-0.0036464338190853,-2.9447494,3.2017722,0.71025956,-3.1862113,1.6017873,-2.956041,-1.7780184,-0.0546628
0.0972243696451187,-0.56606966,1.1752177,3.1120007,-2.1715326,1.6520704,-4.748253,-0.2353541,-2.2408967
-0.00069582357537,-2.0291545,1.2389443,1.3395901,-4.4721274,3.1843352,0.009276301,-1.9409283,-2.7627976
0.0865105018019676,-0.9287082,0.2556827,3.1330419,-2.004355,2.7241442,-3.3292952,-0.26639795,-2.4948046
-0.1240251138806343,-2.7317798,2.9561455,1.7263631,-1.3322101,0.58887553,-2.1346607,-3.817129,-0.9943196
